9785 26820
8448 2986 469
6899 6529 156
5034 1328 -778
3447 789 814
8919 4607 925
9333 8658 -73
1857 7464 -456
670 2571 -759
6102 8844 109
9356 3730 -363
1851 6404 -80
2696 5770 792
5415 5738 651
1162 3680 736
5359 8709 124
7647 7991 71
6177 8057 -294
8004 3270 467
4145 9706 -822
4018 2021 -137
1958 3070 504
2665 5699 -529
5502 6227 -396
2511 4190 -482
2923 7328 -573
6676 9274 -484
9065 4577 -525
304 7208 -216
7616 8917 647
6183 7164 768
3979 4369 -463
3523 2937 191
707 185 -344
5718 7852 952
1989 5288 -587
131 7252 326
3934 4253 -343
3756 7924 -110
8044 8092 -659
9735 8228 792
3507 7097 -198
4062 5104 494
7268 9413 -732
8653 2009 334
1455 666 -341
2176 8660 -413
7045 8289 978
6788 2101 990
4004 6268 374
1003 9718 359
6398 2576 740
6191 3768 -539
2115 7475 -986
281 2815 -607
2598 9723 744
2149 8635 -908
490 7362 -795
7626 9043 160
5481 84 -902
8742 3837 599
1768 2726 -931
1075 9203 -630
2921 1884 669
2151 2661 -815
546 3064 744
9354 2464 579
6772 798 -894
347 2037 111
6661 5876 -142
4418 1030 970
6892 7838 499
7475 7952 -473
6664 9495 -701
625 3373 564
5946 5368 -238
643 3187 -703
3384 6167 701
6428 7995 -204
7680 4160 -553
4404 1446 -858
4627 3061 45
711 2599 908
2789 1369 -448
7662 9669 29
8559 7644 -53
7205 8521 425
6783 5796 257
7657 5099 -840
667 4232 -358
2738 3654 551
8728 9477 392
9116 242 615
4274 7438 833
4831 3062 320
5313 9222 255
5511 5690 -296
2486 1217 622
2561 7102 417
6887 5407 668
3966 3157 859
9642 8556 647
5875 503 -401
577 7726 -973
6422 5909 -208
4989 1326 -845
1904 9320 361
4719 9601 -578
7096 1644 -183
7476 1863 709
3537 1927 -891
9016 6055 -839
7669 9323 -219
3778 368 -127
6581 7175 661
7216 457 -417
7019 9467 699
9501 7357 270
2139 5766 -971
8605 3279 502
8152 6893 -837
1962 4547 465
8934 8652 -449
6566 1768 839
6258 6033 923
8413 2858 501
4798 837 -768
5840 9073 -77
3892 6675 673
1077 1327 -166
6311 2679 -173
4290 8856 133
1787 4347 757
4388 4522 -570
5433 3687 586
6852 2176 851
7075 327 -357
1493 6500 967
4789 913 129
5183 1750 769
5065 3165 156
7658 4459 -18
2147 1294 -1
6561 1446 966
7939 2195 -644
2427 1493 97
3551 4499 471
1983 5529 -9
4155 4500 406
1470 1825 -172
5331 2374 77
1206 6465 909
359 8992 937
3417 5827 -23
4527 4766 -6
2715 4940 290
5978 7308 868
6591 5984 -573
3458 7854 -363
9743 5481 -650
6689 1205 314
6663 2980 -115
499 8047 -416
6826 6094 979
1302 727 942
9732 2161 -787
5322 7729 -207
1175 8248 -569
8278 8153 -208
7917 1597 31
4118 4144 232
6083 860 868
6701 4895 612
4492 3479 -893
6314 3914 -203
6227 8268 -435
263 5407 -499
2031 5865 -591
2340 9178 -965
7187 8058 -625
4305 5629 -196
8241 5906 676
4706 7513 32
8656 2631 -805
5495 5839 387
2170 8707 -588
2375 2000 267
2040 2019 -137
7549 6134 -76
3906 9404 587
860 2200 844
3733 5286 905
5209 1799 -116
5747 6240 896
9570 2002 -433
3409 5963 -235
6796 278 736
4673 4161 329
2441 3618 -696
8514 3569 566
6247 924 937
5340 9225 -141
7545 3404 960
3027 7249 -173
4848 7131 525
7009 9448 164
5258 9365 -650
1319 8375 299
8500 4679 -590
7413 5414 -249
1621 7188 615
8484 5826 -655
163 3525 827
8953 6271 -84
4811 4228 114
8752 3617 -539
8212 1525 285
9523 9539 212
3388 5834 223
2967 5998 633
8455 7089 612
1323 8095 587
9136 6961 521
4691 7913 -33
7248 5119 265
495 3154 982
4050 2319 -124
1290 8029 -691
5365 3629 23
4578 633 -958
5943 8922 -230
3723 111 4
1695 7875 -150
9319 695 -136
1806 7266 -476
1041 3781 -822
6906 1497 987
489 8707 293
3243 6994 -245
3995 3095 -918
968 6583 -543
7648 4658 -651
8331 5531 304
8778 3670 809
1891 7161 -804
4257 455 695
4600 2375 -642
4473 8544 544
8458 1172 -9
7249 9072 285
5606 4388 472
819 690 -397
4134 7919 306
5887 6181 -910
1908 3816 178
6280 1662 634
4075 7281 534
5159 7714 584
369 3456 400
2823 8165 -580
2178 867 636
3200 4986 -594
9539 290 964
9317 8470 141
8131 6813 463
877 9084 -692
5512 2234 -216
9414 8587 296
7117 8089 216
5967 3047 -207
5514 437 -731
6962 4920 -626
3395 9049 291
3461 9646 650
8341 4852 -932
5196 1657 -390
5373 8422 -515
8927 9574 506
7002 2636 726
2193 8722 -194
8541 2269 824
3101 708 86
2683 6638 702
6667 4972 256
7327 1279 -903
1611 1067 742
7577 7587 -717
427 9001 829
5985 3238 -27
5115 1251 830
3476 697 -771
1769 5553 -569
6703 6026 912
74 5221 -678
9107 8676 480
3617 7970 986
6187 9212 120
2163 5648 -47
3892 8179 -752
1317 5489 881
6282 6483 788
3879 8893 759
5673 8129 721
3930 4763 -672
5644 7019 -987
9351 7994 928
8846 2379 536
9386 9419 -933
9033 7565 -605
8062 7361 105
6305 1622 501
4250 24 -302
493 6565 -641
8107 4725 -555
4825 291 810
4590 9690 38
6999 2211 -344
4264 1891 -818
8470 6606 304
6711 5537 -287
7561 8631 478
4514 6438 -253
3117 3245 -374
5825 1604 602
9150 6226 453
8899 6204 883
4388 4561 -383
8313 5075 -90
7707 688 4
3403 8834 938
3313 5021 -44
3177 2398 663
7099 8640 -536
4789 3594 -407
2209 2330 -710
230 6587 678
3383 291 -809
8477 8602 898
8247 8275 816
4105 5455 105
3053 8684 -629
9056 8331 -248
2313 2481 323
6248 6961 909
4522 5378 580
3041 9111 -442
8132 55 -18
3711 1357 -748
5579 3763 -296
1856 2822 470
63 6640 906
3862 5407 -299
824 4252 998
9746 7865 -243
3009 1383 233
1477 6429 -263
3784 5618 -727
3642 4837 308
2572 8630 4
6588 2172 -40
5539 1150 96
6384 1299 -308
6015 4960 -197
3304 3558 -632
3192 5993 285
3448 730 -549
5375 1239 975
7867 5913 -269
6112 2359 -211
5897 4507 -987
6400 5301 777
9016 4709 972
249 1106 -85
700 2615 -959
4623 9723 -739
8029 2019 636
5570 6137 -725
5424 1520 -987
2536 7993 18
3082 7716 193
5900 1531 -159
1260 7502 367
4119 4079 538
5080 426 -476
7663 3240 350
6207 6567 -207
2891 5014 576
4049 3933 758
4967 9021 505
9334 7556 358
7875 3874 450
514 1918 218
1191 9777 230
3629 5206 126
7567 4183 -307
7465 2965 701
8575 563 -644
1104 5216 519
3274 1103 671
1488 8189 -697
6999 7837 -867
1565 6573 369
8534 600 847
8895 290 26
779 8780 107
1919 7558 -321
7902 6886 552
3165 5789 3
5287 3746 311
3375 6174 410
7349 7295 -131
5683 652 365
9128 8740 807
1331 1940 341
7621 9042 25
1327 4602 10
3986 9001 591
2182 4256 -378
8175 1710 -49
9397 8208 272
4152 844 246
7795 71 -708
6317 1037 911
4495 480 -732
3959 1126 -32
2078 10 -918
7622 5780 879
4271 6505 574
348 6686 -203
717 6951 -968
1700 8194 362
5207 9303 572
7300 8287 -426
8841 205 571
7833 4120 903
4060 2817 782
1786 663 704
3434 7279 479
6280 7164 509
909 8110 -477
5294 6994 421
9116 4053 -716
3130 8582 -884
2854 9618 -417
2723 9719 -155
8271 7437 -944
5170 5715 -600
5156 5208 -196
1410 2713 200
5291 8884 378
1210 9005 362
7652 3404 317
2759 959 -416
6772 1535 455
7179 4931 -846
8504 8747 -972
6800 9533 -761
6695 8865 737
5288 7733 -11
8002 8142 -583
3188 4584 -211
703 4919 -687
1118 7173 323
1176 158 -121
196 4803 -375
8070 6466 -799
2403 6045 134
4023 1394 -802
6648 6908 840
5747 2213 -692
8186 263 11
6975 389 99
7666 4229 -354
9054 4328 75
7608 3982 43
8668 8761 -571
4628 4359 359
3847 4664 -424
2134 9261 -988
4122 8426 -686
1965 6693 812
5659 3902 78
7124 4972 110
3823 8375 -663
5885 6468 591
7498 9238 99
3083 2710 -988
8469 6822 -226
6740 6449 -937
5142 8842 -443
306 6868 214
4859 9751 715
4904 1796 548
294 8458 -298
884 259 982
8649 9486 870
2661 1304 -705
5451 4561 106
2170 3713 -218
7043 4841 622
3149 9411 -196
5021 7157 -820
7132 7240 495
7557 3666 -843
4921 6341 101
699 7419 720
3702 6146 -59
5054 2821 -184
7229 1838 300
1966 3933 264
5298 768 -273
4792 3051 138
5632 1420 6
7421 3633 -223
603 9498 -749
5144 3380 839
8313 6230 -499
8504 621 89
1618 4863 -82
3798 8279 543
5798 8500 -797
3328 3942 -217
3115 4566 303
7032 6322 -939
149 4072 -851
1795 1423 -916
3743 7970 211
6445 1649 286
7104 5826 454
3545 3821 43
2571 8994 785
8116 8474 -358
378 638 243
4270 5074 46
9629 1326 853
3451 6474 -13
1951 5413 69
2591 4343 162
3886 9513 671
1149 7712 -907
9458 2807 753
9660 2038 -435
9671 6878 736
7784 2707 444
2915 5828 897
6421 6551 -285
2499 1891 153
7226 8224 766
4393 934 -416
688 1596 -415
9652 4625 -697
2764 5184 -417
6031 1600 779
7471 6763 -12
3870 8876 -88
2161 5952 -679
9600 4359 404
327 384 -398
5002 3873 84
7058 8008 -436
2458 3935 872
8287 8481 111
4465 9329 -922
4336 5167 -853
3908 5737 520
4786 1066 280
4848 8069 -101
6642 1728 -939
5025 3762 -438
9683 551 -437
1590 5500 -400
9251 6328 -656
4867 7233 -512
852 6909 353
7429 3116 -668
9613 6682 -655
1922 1257 -662
963 239 642
353 6945 320
2743 152 -765
9012 6140 683
786 7298 803
966 2262 671
4033 2426 603
2881 4201 255
6993 2404 -99
5805 1197 -402
5447 2895 135
5675 8475 360
841 2716 960
2662 9215 343
5027 3382 -430
7578 7238 184
1999 6779 -994
4926 2423 382
9029 3249 590
6656 4915 513
7068 8610 -120
2869 5540 -6
2023 4282 -155
1545 940 -817
8690 2902 -939
9705 5317 -613
1855 9262 201
6458 6949 548
2900 5561 520
3502 7861 -556
1664 2473 108
40 4495 -358
8598 4744 931
7192 8932 -477
3830 5850 467
4127 3553 -236
8306 5595 -632
6942 9246 16
7666 1964 -491
7832 6740 673
2664 4332 795
4759 2088 -31
3397 3585 230
5149 3764 699
6364 7240 -884
5276 5823 5
880 9080 495
373 7990 869
6383 4760 -435
6505 7247 -147
7327 4200 440
4447 2389 -350
7176 1985 325
3262 2405 909
6749 9324 -656
9706 3686 335
7281 811 842
1697 8641 -678
6993 6373 -297
5606 3718 -934
6363 517 659
2969 8900 196
7460 2943 162
2473 4090 -464
8175 7841 798
2900 8939 -645
1019 1909 -417
6171 1151 560
3067 3549 521
5882 6775 427
2880 8316 516
3720 1005 -721
6204 9410 788
6012 5298 -550
1798 6714 82
764 8763 982
2681 549 -279
9285 4665 -687
8221 7032 892
6877 4816 850
2096 2927 521
1812 3193 -644
677 6219 -866
405 3878 -907
1214 8450 683
5083 912 387
984 1579 -443
746 5925 993
4272 5246 -54
8845 1532 -737
8751 8079 240
8194 2054 599
5986 7742 606
3065 5113 -396
99 9538 -714
7222 3504 811
8149 245 -488
1852 6324 306
3770 3825 -981
2543 348 639
7395 2328 900
1234 8943 326
3280 8698 -423
6708 7890 706
7722 9096 -31
261 8136 -886
3687 7692 87
2370 780 830
6852 400 807
7165 9118 -869
951 549 -169
618 4826 -172
9472 8799 -93
3269 1492 -112
1212 9375 -5
4834 9424 746
2563 359 596
8913 1967 -108
1049 2239 408
3452 4928 762
767 130 -23
148 9632 -530
7656 4957 -731
281 5862 599
6396 9487 584
1771 34 216
1489 4552 -181
3521 3262 883
1205 1255 -9
7910 4561 725
8456 2170 -435
4342 6448 238
4436 5485 -933
2004 6331 223
4705 1924 265
8452 7423 -12
9037 3706 44
4022 6811 546
6814 5445 -40
3267 9776 28
7421 6588 56
745 7062 293
8285 3470 -213
5310 9129 739
3033 1398 194
1574 3873 -606
6918 1994 -913
3437 8155 -87
1686 6892 -264
2023 4540 84
1980 8520 448
4078 7687 222
3674 8267 90
8651 7806 445
6193 4224 -301
6544 2382 -823
8224 7898 507
5971 4243 37
981 8324 421
1707 9233 74
3722 337 -894
9507 6178 713
6353 1362 -748
2096 2921 346
2980 5676 -879
7118 7875 -373
2020 6649 555
4310 4245 -526
1898 1377 -913
4508 1448 972
8681 2133 53
5785 9421 -186
8674 6360 -263
6439 3630 -339
5654 5024 973
9197 85 583
5427 5841 -630
3024 6723 -862
2971 7779 -151
5910 1464 357
5769 3947 583
508 4926 -590
9640 9154 124
6656 4272 939
9171 9548 -43
3962 5819 -209
996 9080 -342
6396 54 -877
8257 6932 854
967 3296 494
2101 8849 -799
2926 6866 566
1664 1738 987
6958 8878 188
6957 7222 -940
5660 461 691
9168 8030 -734
2851 3559 -896
1314 1727 -885
9482 6606 480
4852 5704 -137
2529 6076 23
1230 9566 -812
2673 1942 -335
4365 7733 555
6355 9036 -291
5344 707 -857
2830 1389 -352
508 4806 -523
6196 5998 35
6130 8036 694
3023 4309 -558
6336 1993 -524
1558 4 -300
3919 9435 -34
6514 1933 22
5988 6586 520
9365 5460 -54
402 8588 -966
575 4345 -431
5078 7591 39
4287 270 428
8130 3022 712
1234 2379 680
1639 6743 -76
2373 2921 502
2813 2455 545
486 7843 -687
9359 9722 244
7181 2139 279
9346 8576 965
8082 4377 -579
4180 4201 -404
9308 5394 484
5654 9329 -898
1220 4583 -310
5045 6389 695
527 2359 -59
5128 7473 322
620 6522 987
9627 757 -298
48 77 532
5946 4602 7
4340 1768 319
6375 2950 -835
8924 8948 198
3953 1711 478
2868 9523 -406
8004 6666 188
2777 5469 68
7320 3436 -221
9279 2641 959
4504 7871 415
3735 8059 954
5746 4923 -720
7344 768 199
5346 5985 -748
7659 3708 117
1341 5896 642
2987 4304 -511
8359 7280 269
9504 5991 -973
4709 2222 289
334 765 562
9375 7443 -95
3242 7621 -228
2309 3011 -945
8394 3157 -253
7931 7147 -775
7576 6120 833
1393 2291 -488
5720 4712 156
1873 9780 -425
2812 2960 124
7623 9094 -674
3823 9612 -933
9403 4928 -567
4599 688 -796
1272 9668 622
7623 2954 -290
1469 8328 144
7883 5951 -969
1521 2285 -523
2971 8808 855
2021 7438 -405
1689 6751 -783
3343 6713 573
8547 6284 546
11 3190 539
2667 6757 -809
6300 1535 -522
6094 1332 -18
3070 1675 -175
2529 3039 -298
289 3036 599
7083 3169 920
9637 1742 510
4342 2079 959
4492 1463 232
6667 9400 -889
4001 1204 178
3337 918 620
3301 5093 -626
7237 795 925
7906 1938 210
6962 6788 97
6061 3977 -237
8301 8028 -161
4425 7296 316
6631 6059 393
6387 2338 67
6913 6259 527
199 7733 -909
5342 2573 -139
6503 245 887
3017 8450 5
7983 7751 -608
9733 6107 532
1149 1930 -19
7722 8420 849
3171 5677 -866
6941 2571 -798
4722 7715 36
1679 559 623
1312 948 -282
3178 8454 996
6870 773 -69
9159 4363 -458
5527 3618 -986
182 6517 -379
1827 2992 -643
2283 7320 217
7069 1233 -646
7415 2127 123
5267 9141 -837
8550 1193 301
200 9191 -325
5679 5466 876
2184 1956 -754
7671 269 442
6529 1744 371
9620 1001 -652
6250 6519 -908
6799 4761 -19
6185 6698 368
3332 28 -464
3526 3049 -959
5590 1609 -957
9162 7734 427
8235 8607 654
3822 9457 533
7226 3262 -595
7371 7737 535
4882 3177 155
2700 6467 -980
3414 1539 -536
3999 96 538
3430 8959 390
662 5004 -960
4664 134 -184
6088 962 -396
3193 4400 23
1893 6052 -629
5336 4985 -544
2160 6061 -165
7137 3356 212
1065 1164 -428
4393 3249 -76
4751 8607 -399
9329 3485 -994
8408 6882 -714
7519 5519 755
1330 392 -19
9300 2499 640
4414 3343 -280
48 9575 395
6374 5488 869
9451 9580 -80
5046 287 602
6487 806 950
2469 793 -66
8412 4269 47
5530 6938 -698
2538 1198 546
2806 5171 277
5279 9314 -150
6255 6460 780
499 8064 -208
4553 7845 -494
8601 9477 176
7451 8827 -739
6057 1485 661
9625 6465 503
5373 8344 798
9047 2520 -506
3688 8125 547
3016 8889 547
3518 4126 -701
8745 6054 971
4042 1897 -218
9195 1886 -108
1273 8518 -915
1154 7056 -351
5311 511 -664
6142 438 268
7910 9724 910
2584 4362 -322
5926 5477 256
2640 5802 -836
9581 8985 680
5276 791 -994
4518 370 -94
9058 4915 928
3974 166 852
4495 8979 307
5065 931 772
4926 182 -199
7907 3622 -317
7801 1327 -519
4515 5101 103
6590 2529 664
1432 7492 -60
5756 2445 -66
2913 5313 563
8826 1342 543
312 5964 28
6065 3908 870
3165 431 -465
4297 9502 -714
5508 4760 -454
2276 1710 176
6995 4885 125
6234 7823 724
89 4163 -354
8769 152 712
3010 5901 626
1673 5480 22
1403 1703 964
8996 8921 -883
6999 6905 490
2797 3240 -468
2227 4827 -158
2362 7111 681
2825 3429 19
3613 6164 977
2867 9170 76
7942 8161 -81
1782 875 -788
8256 3242 -830
2099 7623 537
5339 6277 941
1188 4825 -505
5890 3933 130
2054 74 -948
4479 2526 944
9116 2945 -333
2259 2624 -334
5028 2235 -800
5557 5452 370
5202 4946 -641
5577 8486 -673
2322 4124 24
968 6275 -823
486 3185 -21
7709 463 300
5959 4633 -13
2187 2043 -794
4293 577 -960
7980 1378 126
1917 8199 -682
3937 9511 880
1986 8765 -901
4135 8281 -716
5691 5786 879
992 7657 -620
9080 567 -218
2854 4946 -672
3200 8173 333
689 4630 -23
4704 2551 -851
1842 4677 -221
7762 8024 968
6448 7263 -351
5798 8867 912
9341 213 324
7641 9225 -9
3892 5859 -726
8045 6744 -891
3205 4481 838
1475 9610 -581
9498 5701 402
8857 3340 -542
4358 494 876
6516 6676 -835
8164 7011 -996
2425 819 621
2155 8031 607
5 4842 338
2864 8560 -278
7905 3830 -808
4017 4235 -17
1509 4791 -614
797 8730 382
9473 1848 -414
6846 9221 861
7105 6476 705
6503 7948 -251
2873 5258 964
2703 8952 839
3018 6635 696
3143 8110 617
8860 1792 747
7156 2481 -89
7887 9619 -728
3222 8092 577
2713 8133 -345
1895 7817 -919
469 3945 604
3101 4988 329
2865 8501 -307
7494 7886 527
8561 9345 938
6760 1925 -715
6675 2710 825
4988 8883 409
6999 3711 -881
194 7941 -880
6662 8052 -774
5014 43 -466
1671 1383 -452
4787 5755 325
2829 216 265
3523 794 -831
360 2422 290
22 4828 11
7935 4178 -77
8185 4614 780
1249 500 165
5388 6929 -542
2790 3177 -402
2409 3054 -845
7085 1102 470
6954 51 143
7118 3491 377
7843 6311 498
7828 2286 -228
7929 2575 231
8220 229 133
443 5074 463
7773 2768 404
3229 3377 351
3147 2187 210
5578 269 466
1861 2176 -970
5419 3832 -539
3947 287 847
6521 2293 378
1896 9476 -162
9583 7600 -74
1552 4677 -123
9376 8658 -674
3781 2227 -523
1168 8017 -404
9336 5613 279
6037 34 -589
6215 8163 -333
1904 9001 771
7331 6391 -28
7024 8195 -594
9507 4703 -979
81 1872 -99
2512 1267 100
9146 6309 596
5462 5641 -838
899 3871 876
7279 4307 -414
8719 3517 113
3685 3381 364
2409 271 201
7542 713 -330
2814 4350 655
392 2481 -421
6421 7559 566
521 899 993
6584 6848 -248
6980 4013 67
9016 671 855
4422 909 -557
1879 2612 -412
6547 8795 365
4438 3550 -183
1050 809 -769
4515 292 134
6519 2587 116
3323 9013 -721
6855 821 464
7051 5655 536
7265 7499 -151
3689 2874 549
8051 10 846
9193 9751 -559
5015 9051 565
2138 4598 216
5545 9458 -566
7773 4561 -667
4137 9667 -563
3258 4455 729
8739 8875 -425
7021 673 193
680 888 118
5385 1693 -156
4433 2943 -464
2121 558 -294
5936 1220 514
986 4557 -983
1669 3573 -485
517 4673 579
1554 1260 -118
3848 7713 474
902 2835 944
2233 4035 272
4438 418 -461
9459 9019 986
7773 3527 -170
5563 3077 -291
8768 8999 142
4548 9608 327
4763 5304 -961
9362 4808 -952
7022 8644 880
7718 7569 -826
8224 8808 773
2716 5435 403
931 4362 171
8267 1821 983
564 9371 -274
1835 3791 -625
1427 4853 456
2051 1480 -342
3102 8244 310
9543 2221 -338
2787 2465 480
1423 7398 -901
3078 7754 401
4814 8114 -349
9606 370 -957
1709 2911 -989
4526 4377 -887
5997 2523 -617
1190 8946 -59
4675 7310 729
7625 1626 -556
5106 2730 -391
1119 6139 414
997 8424 185
2159 1384 985
1947 2904 -31
7920 3996 21
129 467 -635
6265 9110 -866
1982 4585 -837
886 4179 -832
381 6313 923
6614 5779 84
3589 1023 477
8977 6295 -954
1650 3194 589
7684 649 -375
5833 8800 -526
4628 7138 -534
7589 8787 -60
6749 9724 524
6253 8375 612
6591 8565 223
9542 9097 -539
572 1327 -751
4566 6846 -647
2262 3110 680
247 7198 975
1816 4331 -513
9086 4470 -821
158 4400 -809
8954 488 -435
6413 5691 820
9556 1154 -842
3721 2297 515
7986 3843 513
7911 7403 65
655 4944 -819
3716 9360 563
1231 3469 857
8140 8856 -231
6249 4063 -349
2166 6104 778
3874 6691 745
2040 6919 -409
7909 2813 948
6835 2267 250
969 9629 -834
6828 1785 957
8970 6524 46
6979 3822 -795
2806 3578 512
132 250 -34
6278 765 585
8626 4608 826
8287 1447 -369
688 7914 228
6056 2723 -806
9437 8897 -760
9253 7821 -533
5406 3206 -775
4047 7380 448
8048 6613 -295
4086 5308 505
1503 599 286
8273 8985 -259
5312 870 76
1546 1388 -183
4643 2933 -211
2897 5552 -62
9614 6720 -475
7862 4367 659
7520 2811 -62
6046 7027 359
9765 92 -58
1397 2244 -468
5923 8141 -584
9502 800 -869
4299 4812 283
644 1625 949
5144 4455 -959
4427 6554 -493
2290 6700 -82
8043 4522 -833
1825 7964 717
1651 7351 898
7948 8294 -713
7602 4257 -734
3159 1584 246
4688 7030 -724
8141 6693 -991
9470 2239 522
3660 2390 -60
1201 2109 475
7715 7858 10
5652 12 -591
592 8801 -43
76 1866 32
7668 5476 -659
6524 4022 -553
1240 5260 -521
2612 9000 -723
53 2318 -530
9422 4875 -672
8502 4128 534
8248 9394 642
8140 3774 64
4698 3455 544
4437 5621 -130
612 3105 -800
4831 1014 64
4616 6076 249
5354 9079 928
5843 5928 515
6210 1814 53
7011 285 -774
7567 9223 -266
6541 1115 -627
6419 1248 325
1587 4856 -821
3884 5370 -860
9551 6490 984
5936 2400 156
5943 1643 -282
6678 2823 -494
2225 9563 950
9039 8365 -478
329 692 -430
7741 5511 -884
8381 1405 712
1567 3944 -180
8411 2454 541
9025 9576 915
1910 2059 270
2374 1482 298
5131 3457 -82
1475 6937 -940
7105 8578 -636
6240 202 -427
5274 6659 603
9747 5947 450
3358 3105 -448
1436 7294 -83
6043 6801 568
7947 9166 788
3584 7131 807
6402 1338 -659
4205 7507 94
6752 8862 374
9236 7098 89
82 5541 463
8048 1725 -316
6971 2014 -423
8159 5702 628
300 8783 518
8006 3487 -999
1031 3219 20
4265 3036 784
4095 1213 -939
9175 6812 -111
8535 6002 152
3832 7528 -429
545 6972 -204
6063 4453 -543
9314 121 -398
80 6829 -987
1000 823 366
2353 6160 839
9118 677 530
835 8240 233
7312 3912 307
6681 2831 339
6280 6183 -775
4815 2962 -337
876 9412 223
8579 3702 -291
17 5010 756
9729 5017 -493
1347 6757 45
744 8574 -339
8630 6301 980
9635 6165 -561
3072 7787 787
4183 9627 906
429 5102 -496
9050 7743 54
6085 7321 -482
4966 1345 437
1229 2099 -979
404 3157 909
7547 8157 422
522 5605 702
5711 7336 445
9145 1308 321
3710 8672 405
162 7044 -238
1038 303 -155
5820 260 -371
3359 8245 590
6602 6808 -55
1376 8147 897
5768 1656 -848
553 8680 -826
4932 5284 276
8868 7698 305
6532 5824 -949
775 219 62
3501 4274 172
270 7481 46
96 7490 -374
639 8342 778
8183 2797 497
6626 6239 -253
3766 8962 374
4312 700 145
3585 133 688
5248 467 -29
429 1849 966
5303 3755 -63
6747 8959 -523
8078 6905 -467
1556 9527 -292
4793 2281 -166
1154 3484 411
3299 7576 -402
2347 6334 -558
6012 8052 -729
8951 1962 -296
5047 4789 -141
4418 5413 633
5697 5633 419
5238 7747 48
9067 5302 -247
2959 3255 79
5468 6688 198
3282 2224 63
8235 8352 772
9488 3333 -778
8595 8597 -125
4422 9472 276
9228 743 -639
7127 2571 790
2060 4414 -862
813 816 -667
7976 3375 399
9628 3838 -505
4692 9083 -941
3179 4655 -368
1399 8126 -690
6743 9419 566
3645 4932 414
8802 4155 -877
580 7485 -298
9171 8653 373
6726 7685 -938
1489 6611 -752
3408 4210 981
1689 1453 -564
2951 3802 581
110 4586 406
5860 2264 -541
8365 2328 -565
226 7365 804
8979 6267 280
9525 654 208
3939 958 -63
746 4274 289
4150 269 248
