18
960 877
829 94 -105
176 136 -560
848 164 737
577 329 556
868 651 -756
861 218 125
839 676 39
71 389 -583
7 12 -29
347 205 -894
447 188 -624
327 269 -663
359 421 928
768 671 -798
759 819 -330
264 17 -446
820 751 122
103 410 266
420 723 -935
224 722 -543
201 301 -474
158 651 -913
389 276 -495
719 186 -122
405 84 660
648 378 -611
346 157 333
700 390 732
94 75 -236
273 797 479
225 725 300
204 857 716
279 829 491
357 745 911
560 529 449
822 419 869
733 796 919
151 763 641
165 849 102
190 482 -176
269 181 -5
336 174 988
205 842 116
290 421 381
87 435 211
870 423 0
37 491 459
54 102 -4
470 859 -914
697 321 -325
439 280 485
229 593 -779
769 420 -15
255 185 -602
19 458 110
245 96 931
397 333 -301
25 792 -382
339 225 -487
494 354 399
221 623 -108
170 558 181
654 572 360
618 151 593
355 284 215
63 350 -228
655 751 877
192 12 -584
6 515 938
528 314 -121
171 293 903
309 690 396
693 731 -40
453 658 19
576 858 -767
855 64 -517
669 29 -156
715 495 -881
187 46 -807
478 161 -842
367 566 594
244 447 904
836 216 -894
565 402 -588
451 441 -866
677 579 86
867 574 306
416 638 -890
638 28 -788
386 283 -372
147 270 221
87 78 -924
596 781 643
168 758 999
230 423 -763
764 296 452
437 467 70
317 440 -907
516 460 109
298 131 74
854 787 -976
482 364 180
74 810 -409
553 127 600
475 41 162
397 800 -107
831 169 -583
446 212 252
160 833 -680
207 780 -657
455 666 754
725 827 -8
428 766 -407
23 225 -588
102 606 405
507 595 -108
727 285 -396
578 772 61
459 582 -802
848 410 308
582 622 726
714 235 -977
849 322 697
485 241 618
420 53 43
854 592 414
567 506 986
422 210 -591
632 106 913
45 370 968
640 59 672
347 103 -947
482 817 434
812 433 -385
597 232 694
171 663 -114
287 764 -267
194 504 -866
827 317 941
174 468 -316
3 781 126
274 709 168
603 812 947
554 644 461
841 10 -615
554 819 -469
159 388 -992
786 835 -792
347 796 441
604 367 -974
106 17 129
72 215 -360
45 516 805
615 673 525
501 189 -584
653 414 -206
824 756 -380
218 461 -988
317 572 -777
145 254 -521
69 604 12
366 736 -551
564 237 619
515 627 -566
267 552 718
257 204 -749
205 664 -227
808 250 -106
760 529 -309
151 589 -435
808 324 -429
341 93 -122
86 93 568
426 546 -401
358 768 106
790 494 855
635 604 -289
172 305 171
774 831 776
131 298 -807
102 655 956
702 244 -621
40 645 -775
426 1 498
688 741 -491
836 602 877
152 726 27
595 591 -216
780 756 742
184 521 -433
842 38 140
692 695 -785
463 49 -633
129 80 -669
748 865 219
801 117 -600
515 157 -559
706 158 -610
336 457 155
555 758 -832
864 460 774
77 8 -60
869 562 749
75 224 -968
398 11 -737
749 153 -800
662 68 433
342 739 361
80 242 -241
588 220 486
546 779 -303
793 588 -236
559 860 361
499 492 -621
207 181 505
460 425 -336
446 473 -257
584 608 997
506 566 243
523 818 -637
691 96 939
601 758 91
460 22 -851
760 750 906
678 296 -465
401 770 973
817 197 -687
257 112 -437
385 488 -365
776 415 -662
846 791 -451
497 642 47
240 255 72
463 339 -378
325 387 -219
581 847 -465
87 442 144
567 404 -568
347 419 -195
5 628 -567
56 684 -446
312 629 403
856 541 -30
474 3 -408
552 363 235
457 278 155
508 823 62
586 605 31
833 103 -679
789 662 775
700 428 -454
279 265 763
835 90 -923
475 13 808
258 733 -926
184 87 647
151 222 749
92 769 165
295 207 -146
114 382 -486
246 427 833
15 199 -724
421 781 918
36 695 516
47 597 -837
90 260 945
284 558 -780
458 575 996
477 142 675
453 477 -648
261 345 -320
359 181 437
441 404 -711
715 836 146
726 307 -67
733 784 717
406 465 -772
585 819 -25
545 590 -465
208 414 551
178 485 -259
250 831 -997
813 667 13
77 123 935
860 593 -109
104 88 312
592 55 -992
105 372 -244
327 688 99
182 326 -317
821 658 -167
736 165 -612
523 50 372
749 660 -880
458 681 225
151 649 814
220 164 -782
570 660 67
204 166 -199
423 673 596
766 144 495
75 395 66
685 851 -60
490 417 555
284 688 912
837 428 -893
524 212 665
617 658 204
46 95 45
778 332 594
375 672 -774
13 749 188
177 561 658
698 748 684
633 397 -66
425 47 -454
297 483 -745
316 530 -288
85 344 -374
822 826 -988
819 480 889
438 44 -107
345 54 -831
681 626 -318
505 74 889
166 822 -541
111 287 -332
725 55 75
276 740 808
8 220 357
826 129 -918
104 225 -93
66 472 -129
863 410 -945
513 289 -770
822 766 -459
652 498 109
561 96 14
157 49 -486
460 803 174
212 872 382
588 601 -628
654 823 -21
285 546 -582
625 847 663
834 170 -655
438 538 -826
683 601 -893
548 315 228
175 198 756
758 701 -603
425 272 544
756 858 -905
326 660 -835
599 698 -239
665 253 113
690 624 -45
474 45 -495
806 543 128
759 704 -891
295 443 -629
566 292 478
349 681 -406
823 264 -266
355 128 813
264 563 654
313 316 164
291 225 -482
412 70 65
397 596 572
96 187 31
832 76 280
85 406 784
829 511 737
520 451 -50
351 98 -630
316 151 -695
8 740 709
189 596 674
179 252 -902
215 684 -213
375 523 -388
796 185 100
35 292 -749
405 425 -365
289 346 -443
748 336 647
430 438 -112
563 680 -903
658 834 78
256 132 487
315 73 484
202 705 -232
547 824 -787
852 46 -459
840 486 -129
529 151 -595
94 473 -532
192 113 485
207 147 417
493 795 -543
276 674 -484
470 99 -931
418 840 774
447 488 -637
470 623 -448
266 323 591
791 693 -699
487 166 314
546 831 478
4 205 65
869 32 -467
151 263 -634
58 609 320
750 272 -838
248 340 -182
573 551 928
239 382 -156
826 7 854
555 717 -757
797 523 -810
790 270 913
847 311 524
711 411 73
685 428 46
826 638 -994
228 720 -283
578 243 -481
401 521 -84
8 513 -156
307 861 -272
391 414 256
720 241 472
353 250 -441
615 18 -544
287 688 -197
616 187 381
29 117 435
641 690 718
843 134 497
203 652 -892
447 443 975
173 769 621
340 10 -118
702 472 -201
410 66 -938
50 663 -956
111 831 -73
621 543 645
278 81 -981
773 332 -703
715 839 -80
26 280 -218
322 499 -466
871 789 688
110 711 394
1 270 -424
477 314 -153
236 461 -303
97 173 -291
470 191 123
577 867 -336
857 578 981
187 104 -260
662 135 -397
494 181 -805
534 552 -486
621 770 558
461 65 -323
207 172 -193
156 256 -411
579 401 218
567 521 194
486 622 -4
573 758 717
136 40 -950
539 664 164
495 445 796
775 517 103
223 246 -36
193 381 980
489 692 344
743 1 420
474 558 362
51 173 -752
196 289 326
88 748 -219
806 93 -774
157 398 -822
301 169 532
557 558 -760
857 731 -648
575 338 385
229 557 548
741 794 441
353 668 -70
115 219 387
53 241 -957
619 472 653
134 540 -32
71 217 628
98 300 -675
681 691 899
497 207 924
542 269 664
782 444 736
732 84 154
497 701 -75
623 442 875
619 336 -859
825 308 750
5 420 251
715 617 920
231 50 975
855 341 -182
691 475 833
517 673 933
418 74 -844
732 602 -288
169 453 -188
547 78 -216
261 67 -468
16 78 379
593 568 158
153 485 950
701 161 358
90 380 -874
113 567 109
104 749 -184
396 637 -487
684 604 -872
810 261 940
152 228 842
796 534 341
821 591 516
341 727 1
495 88 -182
702 362 975
311 564 -868
780 285 -235
589 79 -163
601 209 966
402 452 -548
332 708 -547
668 497 232
175 104 -779
104 744 201
651 321 2
558 141 -478
42 553 701
475 84 -147
340 730 584
329 758 588
27 55 33
708 607 -561
115 393 923
510 828 263
358 320 -690
545 286 739
22 143 518
130 69 730
520 98 -330
647 833 718
723 186 -71
309 534 -588
692 448 -520
850 990
573 164 -529
382 729 249
300 349 -386
293 608 -235
308 364 417
376 443 605
125 490 -707
371 667 -626
55 101 -743
194 21 406
229 738 -146
132 844 -58
3 785 -119
12 418 -400
371 611 250
482 97 814
304 764 -452
620 364 -694
751 715 -574
828 399 -156
169 340 -426
845 846 -805
773 34 -362
445 442 -627
2 265 312
708 666 -872
630 534 -233
429 504 261
639 137 -45
332 369 -425
306 262 -923
169 448 -27
408 422 -149
838 147 148
11 659 -352
478 263 300
818 281 201
25 401 -169
337 377 28
360 395 -303
804 554 959
836 181 -432
371 32 446
620 79 199
741 214 -541
249 533 -559
802 91 -399
705 666 240
111 241 -330
669 273 14
373 419 -87
544 514 360
296 81 344
402 104 339
850 111 283
159 418 -356
333 204 -491
9 192 -500
142 836 336
301 78 -141
333 530 114
251 236 -948
84 438 597
410 286 364
69 838 -112
537 635 -252
835 834 37
803 321 -302
592 200 699
665 771 276
711 85 293
101 447 286
31 99 896
37 765 -132
202 359 -868
689 498 -154
607 706 574
106 26 687
786 133 -449
546 234 842
153 55 925
404 653 -620
313 422 375
632 382 535
252 165 270
696 226 -676
185 739 -524
335 499 261
352 736 352
729 178 5
335 647 -325
221 552 119
313 742 -436
544 575 -334
711 826 851
46 106 16
124 44 -765
120 328 148
214 633 -429
299 254 798
229 109 150
578 634 -331
536 34 643
683 120 967
628 116 337
185 470 -577
659 484 -578
555 268 -885
623 783 -737
85 620 71
684 424 -682
87 220 322
173 633 -646
296 415 824
446 533 -578
117 433 638
315 283 627
403 540 -532
821 620 557
486 234 -757
515 250 902
117 491 -472
528 144 893
110 850 -994
497 403 810
333 270 -748
341 699 -992
11 355 -784
123 56 -230
367 826 728
589 803 -200
347 150 789
769 127 849
637 22 -190
338 66 796
518 270 173
757 826 959
694 658 205
268 750 768
281 424 194
335 280 -972
231 58 172
766 391 -472
482 720 -415
770 158 -228
93 77 -137
806 790 147
681 160 637
16 619 207
551 199 242
793 469 -526
88 143 304
482 729 -43
729 611 421
584 247 270
788 40 -428
743 206 -764
270 508 -529
154 112 341
288 116 -269
459 839 -844
601 69 47
372 798 -712
735 750 881
12 650 -781
62 264 -996
477 227 -119
765 26 -845
593 700 833
399 819 -63
468 238 723
837 203 339
125 672 837
173 831 631
562 409 -989
632 696 -910
566 567 -797
676 294 553
415 208 139
614 25 576
121 431 513
805 604 493
688 479 -574
61 534 -805
684 685 618
580 142 -89
73 33 -982
686 65 -428
228 743 -833
162 500 368
727 77 496
173 431 707
109 182 -114
544 108 937
16 495 -629
816 442 15
379 195 -292
171 120 -916
474 765 -896
642 745 761
694 546 -872
30 792 -348
668 565 -644
152 402 -647
734 309 -269
633 792 -375
292 373 106
741 193 -877
63 265 294
537 769 -836
755 332 -831
713 836 -410
466 207 -169
228 520 869
385 757 -871
352 846 489
15 443 853
422 123 822
397 9 -979
471 472 -880
344 144 -12
368 290 112
645 341 68
523 134 -787
85 74 963
232 298 296
826 432 -472
124 742 -735
117 637 32
789 352 310
222 455 138
770 151 -428
159 481 -791
584 89 998
491 387 977
567 110 -771
298 11 380
808 750 -744
705 93 -687
519 347 -892
437 441 133
782 729 49
324 717 506
758 552 -488
554 476 -210
198 751 -566
91 173 438
704 79 874
264 622 -203
328 305 -805
691 220 618
272 90 -180
714 781 414
364 513 -882
283 274 595
772 209 717
200 2 -869
73 716 774
378 328 718
717 286 -890
727 249 -8
300 549 826
294 799 477
170 102 -513
26 698 580
151 175 940
653 238 235
244 308 -145
480 86 439
131 207 44
133 783 49
816 294 -649
176 314 294
42 370 -953
781 631 -387
418 673 31
700 681 -308
707 471 986
653 208 -1000
429 402 452
58 397 -754
688 166 623
748 73 230
85 399 40
544 84 757
416 162 -756
155 471 686
778 550 -466
187 126 622
506 77 -503
731 506 -757
826 310 -376
144 509 881
84 37 451
706 195 310
165 546 985
326 772 262
612 626 -355
800 139 843
72 183 -879
447 318 399
40 231 202
176 284 -52
227 91 957
33 501 336
226 276 499
416 377 -448
819 266 525
144 432 -135
744 503 -557
573 526 -319
46 150 -120
326 843 904
618 495 -740
419 471 780
51 427 -951
353 548 -442
695 724 260
668 837 91
504 361 910
236 410 138
743 840 274
660 84 -101
232 39 509
620 516 -449
803 105 904
816 645 240
633 506 667
309 47 -337
258 68 577
468 310 -711
677 701 62
571 80 832
540 123 -507
281 639 561
135 85 296
388 659 941
310 392 -61
529 669 -523
800 637 -918
341 46 -691
430 152 -523
794 732 858
844 670 254
34 112 -53
764 19 659
706 572 -893
523 649 -561
841 114 -777
137 298 509
497 712 -799
108 833 -454
563 504 -347
717 104 -721
311 239 -335
289 12 129
490 86 321
169 455 688
656 291 64
210 832 972
461 247 975
198 85 106
537 635 449
476 682 193
800 830 880
659 5 141
255 660 -365
438 640 579
830 262 754
562 610 -716
131 648 222
790 488 337
47 122 -22
73 760 -672
819 686 233
795 102 -499
529 487 -831
717 819 390
518 763 -700
190 56 882
46 605 592
616 312 590
191 458 -463
254 135 -998
519 84 -700
575 133 156
3 826 -160
340 157 -954
471 319 64
201 74 12
800 591 -873
650 757 -22
444 11 -199
210 341 -505
814 418 -915
290 337 -169
399 431 -42
117 265 424
385 146 -206
505 497 -578
233 740 432
155 6 -77
828 272 -840
525 60 -571
564 216 -508
461 660 -612
508 315 -590
389 563 536
136 362 203
234 763 304
154 270 -140
149 295 -976
377 137 -855
394 454 -293
557 524 -241
553 297 318
419 434 357
479 110 569
441 204 995
408 807 902
257 408 -787
732 292 969
538 763 -763
415 750 848
380 643 630
589 244 161
766 52 -497
712 577 -42
507 491 506
746 390 840
536 602 866
779 515 -565
248 562 326
251 503 787
236 42 -400
460 161 -881
617 32 564
37 158 373
656 319 -462
576 298 -133
78 642 -968
421 691 189
15 169 30
613 520 927
630 153 360
486 7 530
593 755 751
195 315 671
640 139 6
94 589 428
594 487 536
323 259 767
201 187 806
666 343 -824
784 182 414
22 690 131
248 427 576
771 98 -971
275 703 -687
538 387 -106
675 447 165
39 109 -679
823 473 862
198 297 315
784 644 972
517 148 -473
680 534 886
205 732 808
384 737 -498
674 600 -632
227 845 -369
169 659 130
834 103 -278
542 756 821
52 658 952
491 405 552
133 6 606
422 483 -464
800 570 551
824 361 882
532 824 -293
524 517 -515
506 644 92
2 156 -905
338 524 -948
717 496 805
667 165 -287
67 65 -65
367 745 812
606 372 827
346 12 -371
828 6 997
842 355 631
262 446 -231
348 624 -758
600 810 682
475 251 -89
717 166 -960
79 374 -96
315 188 605
807 839 238
538 423 14
589 371 98
759 723 183
30 367 -966
407 365 258
731 462 -764
79 142 557
210 471 779
111 474 452
344 74 3
463 163 346
166 84 795
443 333 966
430 545 305
741 523 -765
664 19 413
654 609 -988
386 409 299
138 410 -961
326 354 285
365 800 210
97 478 60
362 784 513
539 581 -34
222 722 -595
792 597 660
618 19 -525
193 619 -157
832 260 490
59 432 -544
6 211 789
756 76 -475
513 277 900
203 819 764
786 604 880
324 39 301
235 720 5
390 107 -76
514 631 -512
13 441 346
688 346 157
792 68 -48
3 802 -19
483 210 707
715 286 -706
522 418 25
580 354 -405
556 142 -245
27 424 -33
159 689 -651
668 134 -591
469 371 -489
828 49 -183
108 54 0
571 558 -276
201 440 996
249 651 909
754 314 34
200 415 -234
777 63 630
798 826 -109
308 185 90
447 697 731
246 5 -919
646 296 -252
66 313 309
529 117 -649
86 115 -912
235 641 680
837 505 -979
43 27 374
356 6 -467
665 573 -899
291 93 929
750 312 33
702 120 -245
495 15 -176
545 422 796
644 258 -78
386 164 -585
843 462 -829
78 554 470
581 480 -962
218 14 -36
87 627 500
618 484 337
248 181 483
381 379 470
699 217 425
726 132 -342
836 135 -3
351 205 145
20 632 -657
143 29 -786
732 337 -314
558 131 816
619 535 -100
165 729 549
163 707 334
298 207 976
186 803 296
191 299 770
279 638 814
578 833 -14
569 246 -115
412 612 328
219 326 968
291 320 923
22 523 -775
752 378 -314
748 824 509
455 85 971
505 94 308
430 195 406
834 479 61
401 191 536
609 570 -752
827 804 59
769 694 402
725 108 -219
265 66 749
790 832 -35
257 600 -418
786 292 858
260 392 420
550 468 -257
36 494 -265
675 664 -165
213 178 254
216 472 -287
753 552 605
341 732 362
725 814 700
256 762 691
695 720 -490
731 141 -604
746 695 862
265 472 -954
280 400 844
681 507 -35
303 85 -377
441 530 335
60 413 84
403 381 14
468 543 -403
30 715 431
195 455 -165
219 174 58
379 132 383
289 578 354
298 11 925
652 130 -320
590 739 -556
550 126 -230
612 408 -596
19 770 225
517 584 687
614 119 100
460 796 242
317 319 235
610 496 -250
69 483 417
621 711 -418
485 681 426
5 47 174
443 770 960
108 35 287
720 337 187
95 356 644
132 847 120
395 745 -458
474 829 618
720 113 -177
803 18 6
289 622 789
520 382 -603
286 274 -544
252 591 326
282 781 664
95 787 -539
694 287 -285
720 549 -527
332 738 -287
67 600 -79
280 118 685
724 716 -188
798 786 313
54 91 644
795 16 303
804 526 -633
632 391 -22
67 836 151
506 373 680
264 750 -301
684 57 -389
215 538 -325
423 313 216
449 660 876
391 341 965
632 204 -748
14 322 -687
473 759 -608
474 61 -134
841 176 -435
532 586 -400
557 185 110
592 265 434
374 143 -94
386 603 810
187 343 510
142 250 799
501 291 380
200 735 152
132 350 785
399 735 -562
179 53 -261
720 453 -912
288 260 -471
546 416 -363
349 829 311
631 745 670
527 785 -919
420 431 -298
726 541 117
144 85 2
396 610 -876
496 385 -464
36 658 172
37 265 353
662 679 -897
727 748 490
553 177 96
157 792 -743
691 834 708
268 115 -717
518 111 -598
622 352 184
576 448 800
319 23 447
39 160 -791
180 41 -557
280 585 -347
606 775 240
177 598 -38
220 65 -103
13 61 -472
401 539 588
546 384 -948
425 360 578
330 183 -913
163 424 645
181 442 360
642 732 314
607 20 -262
350 738 362
816 59 -804
394 283 216
409 501 -191
639 61 484
75 669 761
100 263 346
795 380 -305
505 744 221
654 239 262
160 290 213
367 641 -742
745 317 -346
524 443 -709
737 471 68
147 357 878
12 629 273
848 265 -128
799 357 904
796 808 -963
180 303 -442
214 25 -728
437 800 -210
169 803 -263
821 212 381
337 50 198
616 622 -975
794 587 -432
481 709 972
542 371 -936
39 160 8
564 584 -535
794 350 -370
295 577 299
128 373 884
742 732 -677
484 58 -392
783 317 856
283 228 93
364 124 -187
394 739 153
834 390 867
298 414 -555
432 696 465
769 5 775
772 484 -643
718 787 621
841 485 -191
451 402 361
727 278 272
368 372 -52
584 447 682
274 240 -443
314 537 748
716 112 773
66 57 477
781 575 652
40 369 -726
817 340 879
281 235 -806
732 241 1000
311 551 715
187 153 376
331 712 942
750 760 -916
767 465 975
672 722 689
537 762 167
341 640 496
208 618 981
457 230 102
481 801 -960
650 703 552
612 410 -742
347 40 259
323 674 -424
422 528 721
520 658 775
594 773 400
90 231 -626
578 743 -785
494 268 -530
572 116 -55
287 461 -817
62 151 703
43 375 991
382 42 -265
824 406 571
760 392 98
642 299 578
830 265 -807
293 150 838
54 783 857
648 400 -588
641 515 990
61 640 926
419 528 -66
514 145 93
201 19 87
684 137 -766
804 761 136
105 231 -490
670 115 274
277 130 -641
183 391 446
191 653 299
744 200 452
106 412 -893
108 374 898
347 649 -721
820 676 139
521 240 -401
622 274 237
148 199 -5
210 12 886
83 334 80
271 248 720
699 353 68
696 50 718
343 140 -992
833 250 934
704 436 842
540 802 -892
552 488 888
53 767 423
675 189 -180
551 195 529
187 92 -379
808 345 -391
194 646 -8
716 614 301
387 11 336
345 315 -768
206 35 -82
602 561 -352
477 131 56
740 562 141
752 838 163
248 375 186
593 67 109
186 728 -756
374 147 -217
406 715 -605
83 784 84
361 658 -37
590 573 -20
342 74 -714
505 255 -389
679 816 -453
499 624 94
403 756 712
606 275 330
375 187 -684
683 692 -748
572 580 100
570 667 -422
771 646 630
780 201 288
34 530 385
200 124 -805
75 320 -865
563 68 720
785 79 -55
598 143 -5
66 317 -710
661 785 -978
59 791 -529
89 606 350
305 247 613
50 531 -279
528 716 -981
326 372 -154
697 4 458
449 266 -358
437 379 -593
569 146 -968
707 644 -784
532 387 -707
182 79 -691
507 743 -985
590 797 607
37 790 664
592 172 208
142 361 -628
731 182 739
363 491 453
579 679 993
729 550 67
832 82 -281
800 782 -688
11 55 -100
644 438 862
727 448 -699
823 86 -353
709 292 984
193 233 288
164 355 910
27 617 -529
159 711 -379
746 556 -654
411 236 -914
366 522 791
601 618 111
384 717 -59
45 350 -706
303 763 327
621 379 743
248 108 -768
585 14 622
431 333 -370
517 121 -93
6 74 -310
585 462 815
427 279 -212
698 614 359
625 601 106
616 372 734
541 687 253
733 749 305
592 541 -429
116 470 175
396 153 405
114 819 -621
293 32 -686
272 280 173
213 529 545
681 513 680
397 448 -530
712 819 5
